env_temp,env_humid,diss_ox,ph_level,turbidity,tot_diss_solid,water_temp,hardness,wqi,sep
34,74.71,6,6.92,4.01,24792.53,29,260.59,76.75,0
34.81,73.52,6,6.12,5.46,15135.13,29.81,181.31,110.31,0
33.48,75.95,7,7.26,4.27,24354.34,28.48,187.77,106.52,0
39.54,61.15,7,7,3.4,28499.11,34.54,184.75,108.25,0
39.49,60.96,8,6.78,4.33,17968.88,34.49,218.41,91.57,0
37.33,67.05,6,5.52,4.03,26220.17,32.33,157.14,127.27,0
34,75.49,6,6.81,16,90.59,29,257.89,77.55,1
35.45,68.84,7,7.07,16,18.6,30.45,183.41,109.05,1
33.55,76.73,10,7.84,5.11,16827.19,28.55,200.83,99.59,0
36.59,68.6,6,7.73,5.16,38356.23,31.59,169.05,118.31,0
33.67,76.64,7,8.76,3.53,19572.15,28.67,197.22,101.41,0
38.98,61.5,6,6.88,18,793.79,33.98,959.13,20.85,1
33.45,76.25,7,7.8,3.35,19873.3,28.45,210.67,94.94,0
39.17,62.27,6,7.13,18,94.31,34.17,261.05,76.61,1
37.82,65.72,6,6.57,2.82,14598.95,32.82,192.65,103.82,0
39.59,61.25,5,7.48,4.26,12088.42,34.59,218.26,91.63,0
33.29,74.62,7,6.96,16,24.69,28.29,190.85,104.79,1
37.57,65.37,8,7.39,4.43,13215.71,32.57,205.99,97.09,0
35.97,70.72,6,5.99,4.54,28702.95,30.97,186.72,107.11,0
39.71,61.05,6,5.48,3.77,27361.66,34.71,211.4,94.61,0
35.69,71.23,7,7.92,3.78,15805.65,30.69,181.53,110.18,0
33.6,76.25,8,7.14,2.57,19502.54,28.6,186.58,107.19,0
38.46,64.75,6,6.25,5.04,26408.88,33.46,163.22,122.54,0
33.6,77.32,6,7.32,18,101.69,28.6,272.53,73.39,1
33.51,73.99,6,7.28,17,30.74,28.51,197.03,101.51,1
35.23,72.67,8,7.96,4.01,26845.66,30.23,184.83,108.21,0
35.88,65.88,7,6.64,17,36.74,30.88,200.02,99.99,1
33.91,77.87,9,4.37,3.03,17384.26,28.91,144.24,138.66,0
34.46,71.12,6,6.78,18,14.51,29.46,180.33,110.91,1
34.88,72.55,7,7.31,18,298.95,29.88,468.57,42.68,1
33.85,73.37,6,8.55,16,14.51,28.85,181.13,110.42,1
33.67,73.99,7,7.92,17,212.2,28.67,380.45,52.57,1
33.63,76.54,5,7,3.98,13766.33,28.63,256.94,77.84,0
30.89,76.06,7,6.99,17,172.81,25.89,336.64,59.41,1
39.66,60.96,8,7,5.14,26004.53,34.66,186.87,107.02,0
34.97,73.58,6,7.27,18,83.11,29.97,252.9,79.08,1
33.38,77.36,8,5.68,3.29,17909.12,28.38,182.15,109.8,0
33.31,76.97,6,6.32,16,109.02,28.31,275.93,72.48,1
38.5,62.63,6,9.27,4.32,24683.72,33.5,198.61,100.7,0
33.91,76.21,7,5.69,4.59,17589.27,28.91,181.58,110.14,0
39.46,60.89,9,7,3.6,42268.33,34.46,193.5,103.36,0
39.6,60.76,7,6.64,4.69,27867.49,34.6,198.88,100.56,0
32.17,75.29,6,6.9,18,177.99,27.17,343.52,58.22,1
33.54,73.21,7,6.72,18,67.95,28.54,234.96,85.12,1
34.88,71.08,6,7.07,16,20.64,29.88,185.55,107.79,1
38.22,63.53,7,7.2,16,83.11,33.22,248.28,80.55,1
33.94,74.51,8,8.37,4.91,14622.75,28.94,169.09,118.28,0
33.42,76.67,8,6.52,3.27,14284.65,28.42,183.23,109.15,0
37.36,67.24,7,7.21,17,64.11,32.36,232.28,86.1,1
33.48,76.34,7,8.3,4.24,20316.43,28.48,183.61,108.92,0
39.29,61.57,7,6.3,1.68,21022.84,34.29,214.21,93.36,0
36.88,67.7,7,6.58,3.67,21961.53,31.88,219.18,91.25,0
39.67,60.86,6,7.69,4.98,30253.85,34.67,221.36,90.35,0
38.9,60.66,8,6.21,4.33,17358.8,33.9,153.22,130.53,0
39.54,59.51,8,7,4.48,15335.51,34.54,199.92,100.04,0
33.73,76.01,7,5.04,16,73.67,28.73,240.18,83.27,1
33.69,76.11,5,7,3.67,28990.79,28.69,174.92,114.34,0
33.51,76.73,6,9.27,3.74,26912.23,28.51,256.27,78.04,0
35.52,72.83,9,7,3.36,13671.42,30.52,210.73,94.91,0
38.47,63.4,7,7.26,18,86.86,33.47,254.46,78.6,1
33.67,74.58,7,6.01,4.01,5100.09,28.67,225.08,88.86,0
38.48,63.69,6,7.24,16,66.03,33.48,230.92,86.61,1
34.82,65.72,6,6.83,17,244.41,29.82,404.6,49.43,1
38.62,62.92,8,5.5,4.18,21082.85,33.62,254.67,78.53,0
30.69,74.92,7,7.06,18,66.03,25.69,229.39,87.19,1
38.73,63.18,6,7.46,18,50.55,33.73,217.65,91.89,1
38.14,64.53,7,7.12,17,64.11,33.14,231.04,86.57,1
33.45,73.9,7,7.32,17,103.53,28.45,270.65,73.9,1
38.57,63.79,6,7.29,16,79.35,33.57,244.57,81.78,1
39.54,61.15,7,8,3.4,28499.11,34.54,184.75,108.25,0
36.01,69.06,7,7.82,18,83.11,31.01,252.01,79.36,1
33.44,74.91,7,6.94,17,24.69,28.44,192.42,103.94,1
33.39,73.35,6,6.68,17,66.03,28.39,230.84,86.64,1
36.72,65.37,7,6.73,18,90.59,31.72,256.13,78.09,1
33.1,74.36,7,6.78,18,18.6,28.1,185.94,107.56,1
33.98,74.22,6,7.06,18,244.41,28.98,412.65,48.47,1
36.69,65.85,6,7.29,17,36.74,31.69,201.26,99.37,1
39.03,61.02,4,9.32,4.21,16002.14,34.03,129.82,154.05,0
31.67,72.81,6,6.77,16,69.86,26.67,229.78,87.04,1
34.97,68.52,7,6.69,17,84.99,29.97,249.14,80.28,1
33.76,76.79,8,5.43,2.85,24930.2,28.76,167.02,119.75,0
35.04,71.92,7,6.73,18,101.69,30.04,270.42,73.96,1
33.44,76.48,7,6.94,4.18,15433.13,28.44,180.82,110.61,0
39.64,60.18,8,7.61,3.24,10930.06,34.64,172.2,116.15,0
35.35,62.73,7,7.01,18,60.26,30.35,220.7,90.62,1
35.87,71.14,7,8.47,4.81,20465.59,30.87,129.24,154.75,0
33.53,77.22,6,8.35,3.51,17177.79,28.53,239.82,83.4,0
31.14,73.47,6,6.79,16,64.11,26.14,223.65,89.43,1
29.77,76.8,6,7.14,17,167.61,24.77,329.09,60.77,1
39.07,60.92,7,8,4.44,22452.09,34.07,281.27,71.11,0
34.46,75.31,6,6.97,16,86.86,29.46,255.06,78.41,1
35.37,71.21,6,7.39,17,10.39,30.37,177.73,112.53,1
34.11,72.36,6,7.31,18,304.13,29.11,471.02,42.46,1
33.73,74.54,6,6.62,18,12.45,28.73,180.07,111.07,1
31.98,79.6,6,6.42,17,148.4,26.98,316.38,63.22,1
32.94,70.45,6,6.83,16,92.45,27.94,252.61,79.17,1
33.79,74.25,7,7.28,17,213.9,28.79,382.01,52.35,1
34.46,68.1,6,6.68,16,16.55,29.46,177.25,112.83,1
34.33,75.35,7,11.53,3,4111.79,29.33,183.26,109.13,0
33.58,76.64,6,4.31,3.17,11842.76,28.58,138.43,144.48,0
35.74,71.72,7,7.28,16,127.1,30.74,295.58,67.66,1
33.98,73.24,6,7.29,16,98.01,28.98,263.5,75.9,1
37.47,67.02,8,6.86,4.32,23610.52,32.47,194.59,102.78,0
33.65,76.54,9,7.74,3.54,19713.5,28.65,182.54,109.56,0
39.39,62.44,6,7.59,3.34,14912.23,34.39,177.08,112.94,0
34.32,75.54,7,8.58,3.2,6493.55,29.32,174.51,114.61,0
34.55,64.09,7,6.96,18,62.19,29.55,222.34,89.95,1
39.64,60.18,8,7.61,3.24,10930.06,34.64,172.2,116.15,0
37.01,66.3,6,7.07,18,148.4,32.01,314.79,63.53,1
36.26,67.08,6,7.39,18,30.74,31.26,196.73,101.66,1
35.27,72.86,5,7.17,4.53,39624.09,30.27,162.48,123.09,0
34.33,73.3,6,7.3,18,73.67,29.33,241.93,82.67,1
39.88,60.64,5,4.78,4.38,19185.79,34.88,196.27,101.9,0
32.86,74.4,7,6.88,16,22.67,27.86,187.67,106.57,1
31.51,74.38,7,6.66,17,69.86,26.51,232.92,85.87,1
34.75,73.62,6,3.59,4.14,33431.67,29.75,213.7,93.59,0
35.3,71.6,7,6.78,18,77.46,30.3,246.44,81.16,1
31.69,73.46,6,6.68,17,246.11,26.69,407.63,49.06,1
35.59,65.33,7,6.68,18,225.77,30.59,388.96,51.42,1
35.01,71.15,6,7.36,18,86.86,30.01,254.39,78.62,1
33.42,77.26,7,4.28,4.37,22330.47,28.42,188.78,105.94,0
33.57,76.25,7,7.25,18,235.94,28.57,406.58,49.19,1
33.48,76.15,7,7.54,16,20.64,28.48,189.29,105.66,1
38.44,62.07,7,7.13,3.42,25840.58,33.44,178.37,112.12,0
39.49,61.25,6,6.95,4.11,33737.29,34.49,211.7,94.47,0
36.05,69.65,6,7.31,16,132.46,31.05,298.52,67,1
33.81,76.6,10,4.96,4.76,17694.57,28.81,168.28,118.85,0
33.75,76.6,7,9.76,3.75,17940.1,28.75,244.46,81.81,0
33.92,73.63,7,7.3,17,305.86,28.92,473.63,42.23,1
37.33,67.05,5,7.18,3.67,25234.43,32.33,201.08,99.46,0
36.28,69.51,7,7.59,16,132.46,31.28,300.12,66.64,1
33.87,75.04,7,7.28,17,98.01,28.87,267.07,74.89,1
33.03,74.85,7,6.98,18,24.69,28.03,192.58,103.85,1
33.58,76.15,7,7.68,16,160.66,28.58,329.65,60.67,1
33,73.68,6,6.7,16,64.11,28,227.49,87.92,1
36.73,64.78,7,6.81,16,24.69,31.73,187.74,106.53,1
33.39,76.67,8,8.21,3.72,22619.24,28.39,210.22,95.14,0
36.09,70.42,7,7.74,3.7,19496.85,31.09,225.06,88.86,0
33.67,76.73,6,7.72,16,20.64,28.67,189.43,105.58,1
34.55,74.05,7,7.33,17,94.31,29.55,263.79,75.82,1
31.25,73.34,7,6.77,17,66.03,26.25,227.64,87.86,1
33.85,77.19,4,8.73,3.83,25521.89,28.85,202.42,98.8,0
31.13,80.74,6,6.98,17,212.2,26.13,380.18,52.61,1
34.63,71.8,6,7.58,16,8.32,29.63,173.96,114.97,1
33.66,77.32,9,5.29,3.53,9265.1,28.66,160.43,124.66,0
31.82,76.8,6,7,17,169.35,26.82,334.79,59.74,1
31.85,75.62,6,6.91,18,60.26,26.85,225.49,88.7,1
33.6,76.73,8,7.75,3.76,19019.28,28.6,193.45,103.39,0
33.73,76.7,10,6.06,3.36,4440.28,28.73,211.77,94.44,0
39.48,60.76,3,8,3.91,17264.84,34.48,208.18,96.07,0
38.04,65.2,10,5.94,3.94,18061.7,33.04,222.92,89.72,0
33.75,76.4,6,7.38,17,103.53,28.75,272.81,73.31,1
33.4,77.26,7,13.54,3.53,13475.91,28.4,187.61,106.61,0
33.36,76.38,6,5.06,3.16,11229.14,28.36,137.69,145.25,0
34.11,73.34,6,7.35,16,109.02,29.11,274.93,72.75,1
30.61,79.05,6,7.32,17,225.77,25.61,391.36,51.1,1
33.44,77.06,6,6.99,3.87,13505.03,28.44,224.03,89.27,0
33.04,77.39,7,7.38,16,94.31,28.04,263.16,76,1
33.5,76.73,9,8.31,3.49,23260.47,28.5,201.65,99.18,0
34.5,71.31,6,6.5,18,14.51,29.5,180.32,110.91,1
32.83,73.32,7,6.69,18,73.67,27.83,239.34,83.56,1
34.04,76.27,8,8,4.22,17388.98,29.04,193.12,103.56,0
35.01,72.9,6,8.49,16,285.22,30.01,453.63,44.09,1
32.39,70.75,6,7,17,64.11,27.39,224.64,89.03,1
34,75.98,6,6.96,18,96.16,29,266.1,75.16,1
33.55,76.73,4,6.16,4.17,22805.61,28.55,206.04,97.07,0
35.9,70.17,8,6.34,4.02,18058.32,30.9,139.96,142.9,0
34.33,73.3,6,7.27,16,257.97,29.33,424.2,47.15,1
34.18,68.62,7,6.79,16,66.03,29.18,227.8,87.8,1
36.66,68.32,7,7.09,18,88.73,31.66,257.46,77.68,1
37.31,66.95,6,7.16,3.25,28954.8,32.31,171.82,116.4,0
33.47,69.21,6,7.03,18,64.11,28.47,226.29,88.38,1
33.72,76.21,6,6.19,3.03,15229.7,28.72,224.43,89.11,0
30.67,75.71,7,7.03,17,143.11,25.67,306.19,65.32,1
36.45,68.41,6,6.9,16,212.2,31.45,377.41,52.99,1
33.87,74.54,7,9.27,4.33,16540.98,28.87,181.26,110.34,0
33.7,76.4,5,7.43,4.36,36990.96,28.7,192.15,104.09,0
33.82,76.21,7,6.26,3.99,13826.26,28.82,180.41,110.86,0
37.14,66.79,9,4.74,3.85,30684.21,32.14,215.53,92.79,0
31.26,74.02,6,6.75,18,62.19,26.26,224.48,89.09,1
33.09,74.55,7,6.98,17,26.71,28.09,193.42,103.4,1
33.53,71.16,6,6.67,16,64.11,28.53,226,88.5,1
38.58,65.14,7,7.25,16,99.85,33.58,267.4,74.79,1
33.48,76.54,7,7.91,18,18.6,28.48,190.01,105.26,1
31.07,73.86,7,6.79,17,62.19,26.07,223.98,89.29,1
34.32,73.69,6,7.2,17,191.73,29.32,359.26,55.67,1
36.73,69.84,7,7.02,16,56.39,31.73,224.71,89,1
31.32,75.01,7,6.7,16,73.67,26.32,236.02,84.74,1
32.16,72.64,7,6.78,16,20.64,27.16,182.38,109.66,1
37.86,67.57,6,7.13,16,58.33,32.86,225.75,88.59,1
36.03,71.4,6,7.25,17,62.19,31.03,230.9,86.62,1
38.2,65.56,8,5.97,5.01,19952.31,33.2,202.75,98.65,0
31.57,72.42,6,6.82,17,73.67,26.57,234.05,85.45,1
33.67,76.54,6,8,3.31,26321.69,28.67,204.26,97.92,0
33.73,76.89,7,8,4.3,32496.64,28.73,233.85,85.53,0
33.53,76.44,8,8,4.69,27158.68,28.53,221.13,90.45,0
34.02,73.34,6,7.32,17,302.4,29.02,469.1,42.63,1
35.04,70.86,6,7.03,18,22.67,30.04,189.64,105.46,1
38.32,63.14,10,7.05,4.27,30980.6,33.32,211.05,94.76,0
39.12,61.11,8,9.77,4.64,8471.68,34.12,264.27,75.68,0
38.66,62.92,6,9.62,3.98,30307.22,33.66,182.91,109.34,0
37.72,65.63,8,10.77,3.23,38037.35,32.72,163.1,122.63,0
30.73,78.52,6,7.31,17,220.69,25.73,385.98,51.82,1
38.63,63.01,6,8,5.92,14507.02,33.63,144.82,138.11,0
37.66,63.72,6,8.23,17,50.55,32.66,215.82,92.67,1
39.04,61.89,7,6.98,4.77,23114.45,34.04,183.24,109.14,0
35.82,68.9,6,9.47,17,127.1,30.82,295.11,67.77,1
39.25,60.79,7,9.01,2.9,25208.15,34.25,228.92,87.37,0
37.43,65.5,8,7.31,3.58,21989.77,32.43,185.82,107.63,0
32.23,75.35,6,6.71,18,246.11,27.23,411.63,48.59,1
33.09,74.55,7,6.96,17,24.69,28.09,191.38,104.5,1
34.79,72.06,7,7.06,18,24.69,29.79,193.39,103.42,1
33.55,76.64,8,6.11,6.06,21319.79,28.55,166.64,120.02,0
33.5,77.42,7,7.35,17,109.02,28.5,279.79,71.48,1
31.37,74.91,7,6.72,18,73.67,26.37,238.04,84.02,1
36.31,69.03,6,6.64,16,16.55,31.31,181.84,109.99,1
33.72,76.21,9,7.49,1.8,28837.33,28.72,149.77,133.54,0
32.79,74.59,6,6.91,16,22.67,27.79,186.75,107.1,1
38,63.65,6,7.1,18,169.35,33,335.1,59.68,1
39.3,61.08,7,8.41,2.37,27662.4,34.3,210.8,94.88,0
33.75,77.19,7,7.56,16,130.68,28.75,300.93,66.46,1
33.26,76.09,7,7.34,17,151.91,28.26,320.86,62.33,1
34,74.71,7,8.63,5.1,31548.01,29,185.93,107.57,0
34.93,70.66,6,6.53,18,123.51,29.93,289.56,69.07,1
39.23,63.31,6,8,5.27,23828.21,34.23,202.48,98.78,0
38.66,62.92,6,9.62,3.98,30307.22,33.66,182.91,109.34,0
39.48,60.86,9,10.31,3.29,27653.24,34.48,217.22,92.07,0
34.1,75.2,6,7.3,16,283.51,29.1,451.21,44.33,1
38.32,64.4,6,7.81,5.13,21299.32,33.32,216.47,92.39,0
39.32,60.89,6,5.77,4.24,16173.73,34.32,194.5,102.83,0
38.7,62.43,8,5.33,4.43,16658.88,33.7,194.87,102.63,0
38.48,64.75,6,7.31,17,73.67,33.48,240.69,83.09,1
35.64,65.82,6,6.63,16,36.74,30.64,197.47,101.28,1
33.53,76.64,6,7.88,4.07,37000.96,28.53,170.19,117.52,0
33.61,76.83,7,7.07,17,64.11,28.61,234.23,85.39,1
33.77,73.96,6,8.33,16,259.67,28.77,426.5,46.89,1
33.88,74.25,7,7.96,18,254.58,28.88,424.55,47.11,1
33.98,76.27,8,8,3.57,43846.03,28.98,247.45,80.82,0
32.31,73.59,6,6.83,17,22.67,27.31,185.71,107.69,1
33.6,76.83,8,7.39,3.79,26351.9,28.6,191.59,104.39,0
33.36,74.03,7,6.95,16,153.67,28.36,319.37,62.62,1
38.1,65.3,7,8,2.91,30630.76,33.1,193.4,103.41,0
39.04,61.98,6,6.87,16,134.24,34.04,298.17,67.08,1
37.38,65.79,6,4.19,4.59,21809.71,32.38,208.37,95.98,0
33.61,76.34,10,4.86,4.7,14905.26,28.61,145.79,137.18,0
37.1,66.89,6,8,3.46,17439.44,32.1,197.57,101.23,0
34.6,70.73,6,7.38,16,119.91,29.6,284.22,70.37,1
33.69,74.64,7,10.67,4.14,28912.2,28.69,173.38,115.35,0
32.41,77.31,6,6.99,17,46.63,27.41,213.75,93.57,1
33.6,76.25,9,8,4.8,32269.5,28.6,221.67,90.22,0
32.86,74.88,7,6.96,16,24.69,27.86,190.25,105.12,1
38.25,64.98,6,7.26,18,109.02,33.25,276.76,72.26,1
33.61,76.54,6,6.64,4.52,20339.02,28.61,194.05,103.07,0
33.94,75.2,7,7.32,17,98.01,28.94,267.41,74.79,1
36.28,68.74,7,7.04,16,213.9,31.28,380.24,52.6,1
35.26,73.16,6,6.74,4.38,34702.42,30.26,197.37,101.33,0
31.66,76.34,6,7,18,158.91,26.66,324.57,61.62,1
38.6,63.98,9,10.14,3.87,15088.83,33.6,242.01,82.64,0
36.97,67.08,5,6.21,3.89,22610.77,31.97,169.32,118.12,0
33.7,74.74,6,4.83,3.46,11142.39,28.7,234.78,85.18,0
33.89,76.31,9,7.91,2.88,34808.44,28.89,211.38,94.62,0
33.95,74.22,6,6.71,18,235.94,28.95,403.77,49.53,1
35.16,71.44,7,7.92,17,16.55,30.16,185.23,107.97,1
33.47,77.12,7,6.04,5.76,20472.87,28.47,139.77,143.09,0
34.1,73.44,7,7.38,16,300.68,29.1,467.7,42.76,1
36.6,67.83,5,7.21,3.5,34727.41,31.6,176.64,113.22,0
33.72,76.21,8,7.87,2.94,12760.44,28.72,219.62,91.07,0
36.91,70.51,6,6.91,18,44.66,31.91,214.9,93.07,1
35.01,70.86,6,7.1,17,20.64,30.01,186.62,107.17,1
36.59,69.67,6,7.31,16,101.69,31.59,268.85,74.39,1
33.42,76.48,7,6.33,3.27,33315.95,28.42,192.08,104.13,0
31.23,74.32,6,6.61,18,67.95,26.23,230.34,86.83,1
34.24,74.67,7,7.26,18,283.51,29.24,453.92,44.06,1
32.35,74.57,6,6.8,18,60.26,27.35,225.33,88.76,1
36.65,68.32,7,7.75,4.73,13655.68,31.65,182.06,109.85,0
33.77,73.76,7,7.29,17,32.74,28.77,200.33,99.84,1
36.69,67.31,6,7.1,18,32.74,31.69,199.53,100.24,1
31.08,74.26,6,6.71,17,67.95,26.08,229.08,87.31,1
33.76,76.11,9,9.61,4.02,16598.58,28.76,94.91,210.73,0
39.54,60.67,6,7.24,3.83,23432.96,34.54,213.42,93.71,0
34.1,75.39,5,5.66,3.57,18678.95,29.1,186.65,107.15,0
38.79,61.53,7,7.81,4.03,20418.89,33.79,187.32,106.77,0
39.64,60.96,7,6.11,3.1,45249.45,34.64,249.14,80.28,0
37.34,67.73,6,7.23,16,69.86,32.34,236.5,84.57,1
39.88,60.64,9,6.11,4.88,26853.95,34.88,191.76,104.3,0
32.22,81.13,6,7.68,16,36.74,27.22,206.99,96.62,1
38.23,64.69,8,8,2.48,29496.91,33.23,186.6,107.18,0
34.11,73.73,7,7.26,18,304.13,29.11,473.34,42.25,1
37.09,66.99,6,6.73,18,30.74,32.09,197.64,101.19,1
39.04,61.5,7,7.31,16,66.03,34.04,230.92,86.61,1
39.75,61.41,7,7.15,4.03,16911.2,34.75,196.56,101.75,0
33.53,77.32,7,6.83,18,20.64,28.53,191.85,104.25,1
36.7,69.06,8,8,2.64,38971.05,31.7,171.7,116.49,0
30.96,73.27,7,6.8,17,64.11,25.96,225.1,88.85,1
35.18,71.6,7,7.04,18,288.65,30.18,457.65,43.7,1
35.81,69.68,6,7.32,16,77.46,30.81,243.08,82.28,1
35.57,71.27,7,8,3.74,24037.51,30.57,166.91,119.82,0
34.62,71.61,7,7.57,16,16.55,29.62,182.97,109.31,1
38.09,61.52,6,6.79,16,64.11,33.09,225.6,88.65,1
33.51,76.73,8,8,3.17,17766.25,28.51,177.2,112.87,0
35.1,68.13,7,6.81,17,22.67,30.1,186.81,107.06,1
36.22,69.9,6,7.85,2.49,23264.11,31.22,224.06,89.26,0
33.65,76.54,5,8.39,3.71,23961.5,28.65,224.35,89.15,0
30.91,73.5,7,6.8,16,66.03,25.91,226.15,88.44,1
38.09,63.85,6,7.15,16,71.77,33.09,235.95,84.76,1
33.51,76.73,9,6.01,2.69,23268.24,28.51,205.48,97.33,0
33.6,76.25,8,8,3.83,35434.28,28.6,237.08,84.36,0
32.97,74.26,7,6.96,17,26.71,27.97,192.87,103.7,1
36.69,67.6,5,7.38,5.13,28767.76,31.69,194.87,102.63,0
37.38,65.79,6,4.19,4.59,21809.71,32.38,208.37,95.98,0
35.03,67.74,6,6.65,17,30.74,30.03,193.19,103.53,1
36.06,68.96,6,7.56,17,28.73,31.06,195.37,102.37,1
34.04,75,7,7.33,18,302.4,29.04,472.81,42.3,1
39.46,61.18,9,3.39,2.8,20230.13,34.46,212.03,94.33,0
33.65,76.73,8,8,3.54,25460.3,28.65,192.41,103.95,0
34.56,64,6,7,18,66.03,29.56,225.15,88.83,1
32.01,72.94,6,6.85,16,20.64,27.01,181.45,110.22,1
35.13,72.02,7,6.28,18,288.65,30.13,457.21,43.74,1
38.77,62.01,4,6.96,4.98,11348.68,33.77,201.72,99.15,0
38.72,62.3,6,6.79,18,137.8,33.72,303.33,65.93,1
39.1,63.24,9,0.99,5.16,16922.85,34.1,133.22,150.13,0
37.68,66.14,8,5.69,3.87,7998.67,32.68,240.71,83.09,0
33.77,76.6,9,7.9,4.39,28723.62,28.77,168.72,118.54,0
33.76,76.21,8,6.02,4.03,19894.15,28.76,236.98,84.4,0
38.91,62.11,6,6.77,16,141.34,33.91,305.04,65.57,1
33.57,76.54,7,6.51,3.73,26262.55,28.57,185.34,107.91,0
32.56,72.47,6,6.77,16,22.67,27.56,184.03,108.68,1
37.82,65.63,11,6.65,4.39,5516.87,32.82,251.84,79.42,0
34.6,69.46,7,7.03,18,16.55,29.6,182.24,109.75,1
33.7,76.7,4,8,3.86,61227.2,28.7,159.4,125.47,0
32.6,74.04,7,6.64,17,162.4,27.6,327.28,61.11,1
39.32,61.47,4,4.92,3.84,22829.12,34.32,162.46,123.11,0
33.42,76.67,8,6.52,3.27,14284.65,28.42,183.23,109.15,0
31.45,73.5,6,6.64,18,67.95,26.45,229.99,86.96,1
34.71,72.55,7,6.81,16,14.51,29.71,181.29,110.32,1
33.79,72.98,6,7.39,18,14.51,28.79,181.46,110.22,1
39.01,61.6,6,8.72,2.56,28608.05,34.01,206.37,96.91,0
31.37,74.12,7,6.74,17,69.86,26.37,232.46,86.04,1
34.82,71.77,6,7.38,17,198.57,29.82,365.36,54.74,1
37.14,67.18,7,9.61,3.04,4544.84,32.14,231.34,86.45,0
33.79,76.79,8,4.9,4.1,13614.75,28.79,141.93,140.91,0
33.75,76.79,7,5.34,18,177.99,28.75,347.62,57.53,1
31.95,71.76,6,6.83,18,77.46,26.95,238.95,83.7,1
33.6,77.51,7,7.33,16,105.36,28.6,275.4,72.62,1
33.4,76.48,3,10.58,3.05,28652.14,28.4,278.04,71.93,0
39.04,61.5,4,7.09,3.42,4304.49,34.04,189.15,105.74,0
34.38,75.45,7,8,3.23,32617.12,29.38,225.97,88.51,0
32.07,75.88,6,7,18,165.88,27.07,331.9,60.26,1
39.22,61.02,7,8.53,5.08,11837.12,34.22,175.61,113.89,0
34.11,73.34,7,7.74,18,241.02,29.11,410.32,48.74,1
35.03,70.95,6,7.35,16,77.46,30.03,242.82,82.37,1
33.79,76.79,8,4.9,4.1,13614.75,28.79,141.93,140.91,0
36.08,70.13,8,6.9,4.14,10836.97,31.08,228.96,87.35,0
33.7,76.21,7,7.04,4.56,19746.49,28.7,220.5,90.7,0
33.53,76.25,8,8,5.49,32328.71,28.53,184.74,108.26,0
36.54,68.99,7,6.63,4.36,12829.09,31.54,238.32,83.92,0
32.71,72.34,6,7.44,16,137.8,27.71,300,66.67,1
37.9,65.72,4,7.31,2.22,23154.06,32.9,158.71,126.02,0
37.68,66.34,6,6.72,18,40.71,32.68,208.13,96.09,1
34.41,75.25,7,8.28,3.69,17995.41,29.41,227.65,87.85,0
33.65,76.83,4,5.65,4.86,25868.6,28.65,187.83,106.48,0
34.56,73.56,6,7.31,17,304.13,29.56,472.12,42.36,1
33.91,75.92,6,8,3.21,26552.97,28.91,173.82,115.06,0
33.67,78.1,7,8.56,2.94,14254.66,28.67,244.8,81.7,0
36.5,68.9,7,8.21,3.74,17981.25,31.5,145.8,137.18,0
36.66,69.77,6,7.23,17,116.29,31.66,284.61,70.27,1
37.16,66.99,9,8.32,2.76,16123.3,32.16,221.27,90.39,0
34.59,74.05,8,8,3.89,29743.82,29.59,205.95,97.11,0
32.78,75.38,6,6.95,17,26.71,27.78,192.6,103.84,1
37.43,65.5,8,7.31,3.58,21989.77,32.43,185.82,107.63,0
33.88,74.35,6,7.31,16,99.85,28.88,266.27,75.11,1
36.85,67.7,9,5.99,5.05,21229.08,31.85,275.89,72.49,0
36.6,68.99,7,7.13,17,50.55,31.6,218.87,91.38,1
33.75,76.89,7,6.99,17,18.6,28.75,188.98,105.83,1
33.73,76.7,7,8,4.54,31421.14,28.73,139.96,142.9,0
32.49,74.63,7,6.82,17,50.55,27.49,215.98,92.6,1
34.63,67.02,6,6.7,17,73.67,29.63,234.65,85.23,1
34.79,70.31,7,6.77,17,18.6,29.79,184.26,108.54,1
38.29,64.98,7,7.24,16,62.19,33.29,228.99,87.34,1
32.07,73.92,6,6.7,18,249.5,27.07,413.26,48.4,1
33.22,77.45,8,7.71,3.9,31017.24,28.22,174.35,114.71,0
32.85,74.69,6,6.79,18,22.67,27.85,188.85,105.9,1
34.11,72.27,7,6.7,16,257.97,29.11,423.16,47.26,1
33.45,76.44,4,8,4.58,18489.65,28.45,215.49,92.81,0
36.09,68.96,7,6.78,17,12.45,31.09,179.37,111.5,1
36.22,69.22,9,5.47,3.72,12883.16,31.22,197.03,101.51,0
31.28,74.32,6,6.69,18,69.86,26.28,232.43,86.05,1
39.54,60.76,6,6.43,3.57,20920.25,34.54,202.94,98.55,0
33.42,80.29,6,7.68,18,64.11,28.42,237.92,84.06,1
34.44,71.9,7,7.25,16,16.55,29.44,182.58,109.54,1
32.3,79.57,6,6.45,16,125.31,27.3,292.93,68.28,1
31.57,72.61,6,6.83,16,75.56,26.57,235.14,85.06,1
39.85,59.77,10,8,4.09,2912.21,34.85,139.33,143.54,0
35,73.58,6,8.67,3.49,3802.41,30,162.36,123.18,0
34.25,73.21,7,7.33,17,103.53,29.25,271.57,73.65,1
33.87,76.79,7,8.63,3.64,14880.65,28.87,164.37,121.68,0
37.1,64.95,7,8.37,16,26.71,32.1,192.23,104.04,1
